JID,Jurisdiction,Precinct,Precinct Description,Polling Place Name,Description,Address Line 1,Address Line 2,City,State,Zip,Accessible
81,Rock Island County,60012,HAMPTON 12,HAMP 12,HAMPTON 12,SILVIS CITY COUNCIL CHAMBERS,121 11 ST,SILVIS,,,Y
81,Rock Island County,60014,HAMPTON 14,HAMP 14,HAMPTON 14,SILVIS CITY COUNCIL CHAMBERS,121 11 ST,SILVIS,,,Y
81,Rock Island County,60015,HAMPTON 15,HAMP 15,HAMPTON 15,OUR LADY OF GUADALUPE CHURCH,750 17 ST,SILVIS,,,Y
81,Rock Island County,60016,HAMPTON 16,HAMP 16,HAMPTON 16,OUR LADY OF GUADALUPE CHURCH,750 17 ST,SILVIS,,,Y
76,Pope County,5,WEBSTER 5,DIXON SPRINGS AG CENTER,DIXON SPRINGS AG CENTER,RR 1,,SIMPSON,,62985,Y
44,Johnson County,806,SIMPSON,GILEAD CHURCH,,4385 GILEAD CHURCH RD,,"SIMPSON, IL",,62985,Y
16,Cook County,8200006,NILES 006,NILES 006,FAIRVIEW SOUTH SCHOOL,7040 LARAMIE AVE,,SKOKIE,,60077,Y
16,Cook County,8200007,NILES 007,NILES 007,NORTH SHORE CENTER FOR PERFORMING ARTS,9501 SKOKIE BLVD,,SKOKIE,,60076,Y
16,Cook County,8200008,NILES 008,NILES 008,DR BESSIE RHODES MAGNET SCHOOL,3705 DAVIS ST,,SKOKIE,,60076,Y
16,Cook County,8200012,NILES 012,NILES 012,OLIVER MCCRACKEN MIDDLE SCHOOL,8000 E PRAIRIE RD,,SKOKIE,,60076,Y
16,Cook County,8200014,NILES 014,NILES 014,SKOKIE VALLEY AGUDATH JACOB SYNAGOGUE,8825 E PRAIRIE RD,,SKOKIE,,60076,Y
16,Cook County,8200015,NILES 015,NILES 015,LINCOLN JUNIOR HIGH SCHOOL,7839 LINCOLN AVE,,SKOKIE,,60077,Y
16,Cook County,8200016,NILES 016,NILES 016,SKOKIE VILLAGE HALL,5127 OAKTON ST,,SKOKIE,,60077,Y
16,Cook County,8200017,NILES 017,NILES 017,CENTRAL METHODIST CHURCH,8237 KENTON AVE,,SKOKIE,,60076,Y
16,Cook County,8200018,NILES 018,NILES 018,HIGHLAND SCHOOL,9700 CRAWFORD AVE,,SKOKIE,,60076,Y
16,Cook County,8200019,NILES 019,NILES 019,DR BESSIE RHODES MAGNET SCHOOL,3705 DAVIS ST,,SKOKIE,,60076,Y
16,Cook County,8200020,NILES 020,NILES 020,LINCOLN JUNIOR HIGH SCHOOL,7839 LINCOLN AVE,,SKOKIE,,60077,Y
16,Cook County,8200021,NILES 021,NILES 021,WALKER SCHOOL,3601 CHURCH ST,,SKOKIE,,60076,Y
16,Cook County,8200022,NILES 022,NILES 022,SKOKIE PUBLIC WORKS BUILDING,9050 GROSS POINT RD,,SKOKIE,,60077,Y
16,Cook County,8200023,NILES 023,NILES 023,DEVONSHIRE SCHOOL,9040 KOSTNER AVE,,SKOKIE,,60076,Y
16,Cook County,8200024,NILES 024,NILES 024,SAINT PAUL,4701 OAKTON ST,,SKOKIE,,60076,Y
16,Cook County,8200025,NILES 025,NILES 025,EMILY OAKS NATURE CENTER,4650 BRUMMEL ST,,SKOKIE,,60076,Y
16,Cook County,8200026,NILES 026,NILES 026,HOLIDAY INN CHICAGO NORTH SHORE SKOKIE HOTEL,5300 TOUHY AVE,,SKOKIE,,60077,Y
16,Cook County,8200027,NILES 027,NILES 027,DEVONSHIRE CULTURAL CENTER,4400 GREENWOOD ST,,SKOKIE,,60076,Y
16,Cook County,8200031,NILES 031,NILES 031,HIGHLAND SCHOOL,9700 CRAWFORD AVE,,SKOKIE,,60076,Y
16,Cook County,8200032,NILES 032,NILES 032,ARMOND KING APARTMENTS,9238 GROSS POINT RD,,SKOKIE,,60077,Y
16,Cook County,8200033,NILES 033,NILES 033,JOHN MIDDLETON ELEMENTARY SCHOOL,8300 ST LOUIS AVE,,SKOKIE,,60076,Y
16,Cook County,8200034,NILES 034,NILES 034,OAKTON RAY HARSTEIN CAMPUS,7701 LINCOLN AVE,,SKOKIE,,60077,Y
16,Cook County,8200036,NILES 036,NILES 036,JOHN MIDDLETON ELEMENTARY SCHOOL,8300 ST LOUIS AVE,,SKOKIE,,60076,Y
16,Cook County,8200037,NILES 037,NILES 037,WEBER LEISURE CENTER,9300 WEBER PARK PL,,SKOKIE,,60077,Y
16,Cook County,8200039,NILES 039,NILES 039,SKOKIE VILLAGE HALL,5127 OAKTON ST,,SKOKIE,,60077,Y
16,Cook County,8200040,NILES 040,NILES 040,FAIRVIEW SOUTH SCHOOL,7040 LARAMIE AVE,,SKOKIE,,60077,Y
16,Cook County,8200041,NILES 041,NILES 041,NILES TOWNSHIP OFFICES,5255 MAIN ST,,SKOKIE,,60077,Y
16,Cook County,8200042,NILES 042,NILES 042,LAKESIDE CHURCH,3939 HOWARD ST,,SKOKIE,,60076,Y
16,Cook County,8200044,NILES 044,NILES 044,OLIVER MCCRACKEN MIDDLE SCHOOL,8000 E PRAIRIE RD,,SKOKIE,,60076,Y
16,Cook County,8200045,NILES 045,NILES 045,SAINT PAUL,4701 OAKTON ST,,SKOKIE,,60076,Y
16,Cook County,8200047,NILES 047,NILES 047,DEVONSHIRE CULTURAL CENTER,4400 GREENWOOD ST,,SKOKIE,,60076,Y
16,Cook County,8200048,NILES 048,NILES 048,DEVONSHIRE CULTURAL CENTER,4400 GREENWOOD ST,,SKOKIE,,60076,Y
16,Cook County,8200049,NILES 049,NILES 049,WALKER SCHOOL,3601 CHURCH ST,,SKOKIE,,60076,Y
16,Cook County,8200055,NILES 055,NILES 055,SAINT PAUL,4701 OAKTON ST,,SKOKIE,,60076,Y
16,Cook County,8200060,NILES 060,NILES 060,NORTH SHORE CENTER FOR PERFORMING ARTS,9501 SKOKIE BLVD,,SKOKIE,,60076,Y
16,Cook County,8200061,NILES 061,NILES 061,LAKESIDE CHURCH,3939 HOWARD ST,,SKOKIE,,60076,Y
16,Cook County,8200062,NILES 062,NILES 062,JANE STENSON SCHOOL,9201 LOCKWOOD AVE,,SKOKIE,,60077,Y
16,Cook County,8200063,NILES 063,NILES 063,SAINT PAUL,4701 OAKTON ST,,SKOKIE,,60076,Y
16,Cook County,8200064,NILES 064,NILES 064,DEVONSHIRE SCHOOL,9040 KOSTNER AVE,,SKOKIE,,60076,Y
45,Kane County,DU0020,Dundee 20,Sleepy Hollow Elementary School,School,898 Glen Oak Dr,,Sleepy Hollow,,60118,Y
45,Kane County,DU0022,Dundee 22,Sleepy Hollow Elementary School,School,898 Glen Oak Dr,,Sleepy Hollow,,60118,Y
45,Kane County,DU0026,Dundee 26,Sleepy Hollow Elementary School,School,898 Glen Oak Dr,,Sleepy Hollow,,60118,Y
45,Kane County,DU0031,Dundee 31,Sleepy Hollow Elementary School,School,898 Glen Oak Dr,,Sleepy Hollow,,60118,Y
3,Bond County,201,PLEASANT MOUND 1,"PLEASANT MOUND 1, 2 -Com Cntr",,1804 Pleasant Mound Ave,,SMITHBORO,,62284,Y
3,Bond County,202,PLEASANT MOUND 2,"PLEASANT MOUND 1, 2 -Com Cntr",,1804 Pleasant Mound Ave,,SMITHBORO,,62284,Y
29,Fulton County,1201,CASS,CASS TOWNSHIP HALL,,172 E. RAILROAD,,SMITHFIELD,,61477,Y
94,Warren County,1201,ELLISON 1,SMITHSHIRE FIRE STATION,,125 S. ANDERSON STREET,,SMITHSHIRE,,61478,Y
88,St. Clair County,200002,Prairie Du Long 2,Prairie Dulong 2,Smithton Senior Citizens Ctr,711 S Main St,,Smithton,,62285,Y
88,St. Clair County,210001,Smithton 1,Smithton 1 & 2,Smithton Senior Citizens Ctr,711 S Main St,,Smithton,,62285,Y
88,St. Clair County,210002,Smithton 2,Smithton 1 & 2,Smithton Senior Citizens Ctr,711 S Main St,,Smithton,,62285,Y
19,DeKalb County,SO01,SOMONAUK 1,SOMONAUK FIRE STATION,,145 W DEKALB ST,,SOMONAUK IL,,60552,Y
50,LaSalle County,65,NORTHVILLE PRECT 2,WDC MANAGEMENT/SOMONAUK GARDENS,WDC MANAGEMENT,NORTHVILLE 2,405 W LASALLE ST,"SOMONAUK, IL 60552",,,Y
50,LaSalle County,66,NORTHVILLE PRECT 3,LAKE HOLIDAY LODGE/NORTHVILLE 3,LAKE HOLIDAY LODGE,"NORTHVILLE 3, 4 & 6",283 EASY STREET,"SOMONAUK, IL 60552",,,Y
50,LaSalle County,67,NORTHVILLE PRECT 4,LAKE HOLIDAY LODGE/NORTHVILLE 4,NORTHVILLE 4,"NORTHVILLE 3,4 & 6","283 EASY ST.,","SOMONAUK, IL 60552",,,Y
50,LaSalle County,69,NORTHVILLE PRECT 6,LAKE HOLIDAY LODGE/NORTHVILLE 6,NORTHVILLE 6,"NORTHVILLE 3,4 & 6","283 EASY ST.,","SOMONAUK, IL 60552",,,Y
3,Bond County,901,SHOAL CREEK 1,SHOAL CREEK 1.3.4 American Legion,,105 E Taylor-Sorento,,SORENTO,,62086,Y
3,Bond County,903,SHOAL CREEK 3,SHOAL CREEK 1.3.4 American Legion,,105 E Taylor-Sorento,,SORENTO,,62086,Y
3,Bond County,904,SHOAL CREEK 4,SHOAL CREEK 1.3.4 American Legion,,105 E Taylor-Sorento,,SORENTO,,62086,Y
16,Cook County,7000004,BARRINGTON 004,BARRINGTON 004,WILLOW CREEK COMMUNITY CHURCH,67 E ALGONQUIN RD,,SOUTH BARRINGTON,,60010,Y
16,Cook County,7000008,BARRINGTON 008,BARRINGTON 008,WILLOW CREEK COMMUNITY CHURCH,67 E ALGONQUIN RD,,SOUTH BARRINGTON,,60010,Y
16,Cook County,7000010,BARRINGTON 010,BARRINGTON 010,WILLOW CREEK COMMUNITY CHURCH,67 E ALGONQUIN RD,,SOUTH BARRINGTON,,60010,Y
16,Cook County,7000011,BARRINGTON 011,BARRINGTON 011,WILLOW CREEK COMMUNITY CHURCH,67 E ALGONQUIN RD,,SOUTH BARRINGTON,,60010,Y
101,Winnebago County,903,ROCKTON 3,FAITH LUTHERAN CHURCH PCT 03,,1305 BLACKHAWK BLVD,,SOUTH BELOIT IL,,61080,Y
101,Winnebago County,904,ROCKTON 4,FAITH LUTHERAN CHURCH PCT 04,,1305 BLACKHAWK BLVD,,SOUTH BELOIT IL,,61080,Y
101,Winnebago County,906,ROCKTON 6,FAITH LUTHERAN CHURCH PCT 06,,1305 BLACKHAWK BLVD,,SOUTH BELOIT IL,,61080,Y
101,Winnebago County,1005,ROSCOE 5,BEST WSTRN LEGACY INN & STE PCT 05,,5910 TECHNOLOGY DR,,SOUTH BELOIT IL,,61080,Y
16,Cook County,7100008,BLOOM 008,BLOOM 008,SOUTH CHICAGO HEIGHTS SENIOR CENTER,3140 ENTERPRISE PARK AVE,,SOUTH CHICAGO HEIGHTS,,60411,Y
16,Cook County,7100009,BLOOM 009,BLOOM 009,SOUTH CHICAGO HEIGHTS SENIOR CENTER,3140 ENTERPRISE PARK AVE,,SOUTH CHICAGO HEIGHTS,,60411,Y
16,Cook County,7100015,BLOOM 015,BLOOM 015,GRANT SCHOOL,2712 MILLER AVE,,SOUTH CHICAGO HEIGHTS,,60411,Y
45,Kane County,EL0021,Elgin 21,South Elgin Lions Club,Legion Hall,500 Fulton St,,South Elgin,,60177,Y
45,Kane County,EL0024,Elgin 24,Thornwood Sports Core,Clubhouse,850 E Thornwood Dr,,South Elgin,,60177,Y
45,Kane County,EL0036,Elgin 36,South Elgin Municipal Annex,City Site,1 W State St,,South Elgin,,60177,Y
45,Kane County,EL0038,Elgin 38,South Elgin Municipal Annex,City Site,1 W State St,,South Elgin,,60177,Y
45,Kane County,EL0039,Elgin 39,South Elgin Lions Club,Legion Hall,500 Fulton St,,South Elgin,,60177,Y
45,Kane County,EL0049,Elgin 49,Fox Meadow Elementary School,School,1275 Jenna Dr,,South Elgin,,60177,Y
45,Kane County,EL0053,Elgin 53,Fox Meadow Elementary School,School,1275 Jenna Dr,,South Elgin,,60177,Y
45,Kane County,EL0055,Elgin 55,Fox Meadow Elementary School,School,1275 Jenna Dr,,South Elgin,,60177,Y
45,Kane County,EL0056,Elgin 56,Fox Meadow Elementary School,School,1275 Jenna Dr,,South Elgin,,60177,Y
45,Kane County,EL0057,Elgin 57,Fox Meadow Elementary School,School,1275 Jenna Dr,,South Elgin,,60177,Y
45,Kane County,SC0024,St. Charles 24,Thornwood Sports Core,Clubhouse,850 E Thornwood Dr,,South Elgin,,60177,Y
45,Kane County,SC0029,St. Charles 29,South Elgin Municipal Annex,City Site,1 W State St,,South Elgin,,60177,Y
45,Kane County,SC0033,St. Charles 33,Thornwood Sports Core,Clubhouse,850 E Thornwood Dr,,South Elgin,,60177,Y
16,Cook County,9500021,THORNTON 021,THORNTON 021,GREENWOOD ELEMENTARY SCHOOL,16801 GREENWOOD AVE,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500027,THORNTON 027,THORNTON 027,THORN CREEK REFORMED CHURCH,1875 E 170TH ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500037,THORNTON 037,THORNTON 037,HOLLAND HOME FOR THE AGED,16300 LOUIS AVE,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500054,THORNTON 054,THORNTON 054,MC KINLEY SCHOOL,850 E 170TH ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500066,THORNTON 066,THORNTON 066,CHRIST COMMUNITY CHURCH,1151 E 170TH ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500073,THORNTON 073,THORNTON 073,MADISON SCHOOL,15700 ORCHID DR,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500076,THORNTON 076,THORNTON 076,THORNTON TOWNSHIP HALL,333 E 162ND ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500086,THORNTON 086,THORNTON 086,VALLEY KINGDOM CHURCH,1102 E 154TH ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500089,THORNTON 089,THORNTON 089,EISENHOWER SCHOOL,16001 MINERVA AVE,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500090,THORNTON 090,THORNTON 090,SOUTH HOLLAND COMMUNITY CENTER,501 E 170TH ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500091,THORNTON 091,THORNTON 091,GREENWOOD ELEMENTARY SCHOOL,16801 GREENWOOD AVE,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500092,THORNTON 092,THORNTON 092,VILLAGE OF SOUTH HOLLAND,16226 WAUSAU AVE,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500105,THORNTON 105,THORNTON 105,VALLEY KINGDOM CHURCH,1102 E 154TH ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500107,THORNTON 107,THORNTON 107,THORN CREEK REFORMED CHURCH,1875 E 170TH ST,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500115,THORNTON 115,THORNTON 115,MADISON SCHOOL,15700 ORCHID DR,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500122,THORNTON 122,THORNTON 122,FAITH FAMILY FUTURE CENTER,16931 SOUTH PARK AVE,,SOUTH HOLLAND,,60473,Y
16,Cook County,9500123,THORNTON 123,THORNTON 123,VILLAGE OF SOUTH HOLLAND,16226 WAUSAU AVE,,SOUTH HOLLAND,,60473,Y
90,Tazewell County,201,CINCINNATI 1,CENTRAL FIRE HOUSE,,209 W MAIN ST,,SOUTH PEKIN,,61564,Y
90,Tazewell County,202,CINCINNATI 2,CINCINNATI TOWNSHIP HALL,,206 E MAIN ST,,SOUTH PEKIN,,61554,Y
57,Madison County,1802,CHOUTEAU 02,SOUTH ROXANA VILLAGE HALL,,211 SINCLAIR AVE,,SOUTH ROXANA,,62087,Y
57,Madison County,1807,CHOUTEAU 07,SOUTH ROXANA DAD'S CLUB,,417 ROXANA AVE,,SOUTH ROXANA,,62082,Y
59,Marshall County,701,LAPRAIRIE,LAPRAIRIE TWP GARAGE,,299 COUNTY RD 650N,,SPARLAND IL 61565,,,Y
59,Marshall County,1101,STEUBEN,SPARLAND VILLAGE HALL,,123 CENTER ST,,SPARLAND IL 61565,,,Y
59,Marshall County,1201,WHITEFIELD,DENNY BOGNER FARM BLDG,,898 CAMP GROVE RD,,SPARLAND IL 61565,,,Y
79,Randolph County,170001,SPARTA 1,SPARTA 1 & 3,FIRST UNITED METHODIST CHURCH,600 W. UNIVERSITY ST.,,SPARTA,,62286,Y
79,Randolph County,170002,SPARTA 2,SPARTA 2 & 5,CITY HALL,114 W. JACKSON ST.,,SPARTA,,62286,Y
79,Randolph County,170003,SPARTA 3,SPARTA 1 & 3,FIRST UNITED METHODIST CHURCH,600 W. UNIVERSITY ST.,,SPARTA,,62286,Y
79,Randolph County,170004,SPARTA 4,SPARTA 4 & 6,OUR LADY OF LOURDES CATHOLIC CHURCH,611 W. BROADWAY,,SPARTA,,62286,Y
79,Randolph County,170005,SPARTA 5,SPARTA 2 & 5,CITY HALL,114 W. JACKSON ST.,,SPARTA,,62286,Y
79,Randolph County,170006,SPARTA 6,SPARTA 4 & 6,OUR LADY OF LOURDES CATHOLIC CHURCH,611 W. BROADWAY,,SPARTA,,62286,Y
63,McHenry County,BUR 1,BURTON TOWNSHIP 1,SPRING GROVE VILLAGE HALL,PUBLIC CENTER,7401 MEYER RD,,SPRING GROVE,,60081,Y
63,McHenry County,BUR 2,BURTON TOWNSHIP 2,SPRING GROVE FIRE HOUSE,FIRE STATION,8214 RICHARDSON RD,,SPRING GROVE,,60081,Y
63,McHenry County,BUR 3,BURTON TOWNSHIP 3,SPRING GROVE FIRE HOUSE,FIRE STATION,8214 RICHARDSON RD,,SPRING GROVE,,60081,Y
6,Bureau County,1301,HALL 1,SPRING VALLEY CITY HALL,,215 N. GREENWOOD,,SPRING VALLEY,,61362,Y
6,Bureau County,1302,HALL 2,SPRING VALLEY CITY HALL,,215 N. GREENWOOD,,SPRING VALLEY,,61362,Y
6,Bureau County,1303,HALL 3,HALL HIGH SCHOOL -GYM LOBBY,,800 W. ERIE,,SPRING VALLEY,,61362,Y
6,Bureau County,1306,HALL 6,HALL HIGH SCHOOL -GYM LOBBY,,800 W. ERIE,,SPRING VALLEY,,61362,Y
6,Bureau County,1308,HALL 8,SPRING VALLEY CITY HALL,,215 N. GREENWOOD,,SPRING VALLEY,,61362,Y
6,Bureau County,1310,HALL 10,SPRING VALLEY CITY HALL,,215 N. GREENWOOD,,SPRING VALLEY,,61362,Y
33,Hamilton County,101,BEAVER CREEK,BEAVER CREEK TOWNSHIP BUILDING,,15257 BLAIRSVILLE ROAD,,SPRINGERTON,,62887,Y
97,White County,102,MILL SHOALS 2,MILL SHOALS 2,,S MAIN ST-TOWN HOUSE,,SPRINGERTON,,62887,Y
83,Sangamon County,1,Capital 1,Northenders VFW Post #10302,,2349 Stockyard Rd.,,Springfield,,62702,Y
83,Sangamon County,2,Capital 2,Immanuel Lutheran Church,,2750 Sangamon Ave.,,Springfield,,62702,Y
83,Sangamon County,3,Capital 3,Union Baptist Church,,1405 E. Monroe,,Springfield,,62703,Y
83,Sangamon County,4,Capital 4,Springfield Bible Church,,2060 Westchester Blvd.,,Springfield,,62704,Y
83,Sangamon County,5,Capital 5,Springfield Bible Church,,2060 Westchester Blvd.,,Springfield,,62704,Y
83,Sangamon County,6,Capital 6,Union Baptist Church,,1405 E. Monroe,,Springfield,,62703,Y
83,Sangamon County,7,Capital 7,Springfield Recreation Dept.,,1415 North Grand Ave. East,,Springfield,,62702,Y
83,Sangamon County,8,Capital 8,Illinois Building - Main Gate,,State Fairgrounds,,Springfield,,62702,Y
83,Sangamon County,9,Capital 9,Immanuel Lutheran Church,,2750 Sangamon Ave.,,Springfield,,62702,Y
83,Sangamon County,10,Capital 10,Illinois Building - Main Gate,,State Fairgrounds,,Springfield,,62702,Y
83,Sangamon County,11,Capital 11,Immanuel Lutheran Church,,2750 Sangamon Ave.,,Springfield,,62702,Y
83,Sangamon County,12,Capital 12,Illinois Building - Main Gate,,State Fairgrounds,,Springfield,,62702,Y
83,Sangamon County,13,Capital 13,Springfield Recreation Dept.,,1415 North Grand Ave. East,,Springfield,,62702,Y
83,Sangamon County,14,Capital 14,LLCC-Montgomery Hall,,5250 Shepherd Rd-South Campus,,Springfield,,62712,Y
83,Sangamon County,15,Capital 15,K of C #364-West,,2200 S. Meadowbrook,,Springfield,,62711,Y
83,Sangamon County,16,Capital 16,Illinois Building - Main Gate,,State Fairgrounds,,Springfield,,62702,Y
83,Sangamon County,17,Capital 17,Parkway Christian Church,,2700 Lindbergh Blvd.,,Springfield,,62704,Y
83,Sangamon County,18,Capital 18,Fairview Baptist Church,,2001 N. 21st Street,,Springfield,,62702,Y
83,Sangamon County,19,Capital 19,Harvard Park Baptist Church,,2401 S. 9th Street,,Springfield,,62703,N
83,Sangamon County,20,Capital 20,Cherry Hills Baptist Church - Main Building,,2125 Woodside Road,,Springfield,,62711,Y
83,Sangamon County,21,Capital 21,First Church Of God,,2800 Stevenson Drive,,Springfield,,62703,Y
83,Sangamon County,22,Capital 22,Lakeside Christian Church,,225 Toronto Road,,Springfield,,62711,Y
83,Sangamon County,23,Capital 23,Eisenhower Pool,,2351 Cornell,,Springfield,,62703,Y
83,Sangamon County,24,Capital 24,Elliott Avenue Baptist Church,,501 W. Elliott-Basement,,Springfield,,62702,Y
83,Sangamon County,25,Capital 25,K of C #364-West,,2200 S. Meadowbrook,,Springfield,,62711,Y
83,Sangamon County,26,Capital 26,1010 Building,,1010 N Park Ave,,Springfield,,62702,Y
83,Sangamon County,27,Capital 27,Elliott Avenue Baptist Church,,501 W. Elliott-Basement,,Springfield,,62702,Y
83,Sangamon County,28,Capital 28,Montvale Estates,,2601 Montvale Drive,,Springfield,,62704,Y
83,Sangamon County,29,Capital 29,St. John's Lutheran Church,,2477 W. Washington,,Springfield,,62702,Y
83,Sangamon County,30,Capital 30,K of C #4175-North,,2801 West Street,,Springfield,,62707,Y
83,Sangamon County,31,Capital 31,Christ The King Parish Center,,1930 Barberry Drive,,Springfield,,62704,Y
83,Sangamon County,32,Capital 32,Westminster Church-W. Narthex,,533 S. Walnut,,Springfield,,62704,Y
83,Sangamon County,33,Capital 33,Bonansinga Hi-Rise,,825 West Jefferson,,Springfield,,62702,Y
83,Sangamon County,34,Capital 34,St. Agnes Hall,,245 N. Amos,,Springfield,,62702,Y
83,Sangamon County,35,Capital 35,St. Agnes Hall,,245 N. Amos,,Springfield,,62702,Y
83,Sangamon County,36,Capital 36,St. Agnes Hall,,245 N. Amos,,Springfield,,62702,Y
83,Sangamon County,37,Capital 37,Brenden Gardens,,900 Southwind Dr.,,Springfield,,62703,Y
83,Sangamon County,38,Capital 38,Cherry Hills Baptist Church - Main Building,,2125 Woodside Road,,Springfield,,62711,Y
83,Sangamon County,39,Capital 39,Zion Baptist Church,,1601 E. Laurel,,Springfield,,62703,Y
83,Sangamon County,40,Capital 40,Peace Lutheran Church,,2800 W. Jefferson,,Springfield,,62702,Y
83,Sangamon County,41,Capital 41,St. Agnes Hall,,245 N. Amos,,Springfield,,62702,Y
83,Sangamon County,42,Capital 42,V F W Post #755 - West Door,,2211 Old Jacksonville Road,,Springfield,,62704,Y
83,Sangamon County,43,Capital 43,Westminster Church-W. Narthex,,533 S. Walnut,,Springfield,,62704,Y
83,Sangamon County,44,Capital 44,Parkway Christian Church,,2700 Lindbergh Blvd.,,Springfield,,62704,Y
83,Sangamon County,45,Capital 45,St. Agnes Hall,,245 N. Amos,,Springfield,,62702,Y
83,Sangamon County,46,Capital 46,Westminster Church-W. Narthex,,533 S. Walnut,,Springfield,,62704,Y
83,Sangamon County,47,Capital 47,Grace Bible Chapel,,3335 Woodhaven Dr.,,Springfield,,62712,Y
83,Sangamon County,48,Capital 48,Eisenhower Pool,,2351 Cornell,,Springfield,,62703,Y
83,Sangamon County,49,Capital 49,South Side Christian Church,,2600 S. MacArthur,,Springfield,,62704,Y
83,Sangamon County,50,Capital 50,Westminster Church-W. Narthex,,533 S. Walnut,,Springfield,,62704,Y
83,Sangamon County,51,Capital 51,St. Agnes Hall,,245 N. Amos,,Springfield,,62702,Y
83,Sangamon County,52,Capital 52,Christ The King Parish Center,,1930 Barberry Drive,,Springfield,,62704,Y
83,Sangamon County,53,Capital 53,Springfield Bible Church,,2060 Westchester Blvd.,,Springfield,,62704,Y
83,Sangamon County,54,Capital 54,Washington Park Pavilion,,1400 Williams Blvd.,,Springfield,,62704,Y
83,Sangamon County,55,Capital 55,Washington Park Pavilion,,1400 Williams Blvd.,,Springfield,,62704,Y
83,Sangamon County,56,Capital 56,South Side Christian Church,,2600 S. MacArthur,,Springfield,,62704,Y
83,Sangamon County,57,Capital 57,K of C #4175-North,,2801 West Street,,Springfield,,62707,Y
83,Sangamon County,58,Capital 58,South Side Christian Church,,2600 S. MacArthur,,Springfield,,62704,Y
83,Sangamon County,59,Capital 59,K of C #4175-North,,2801 West Street,,Springfield,,62707,Y
83,Sangamon County,60,Capital 60,Fairview Baptist Church,,2001 N. 21st Street,,Springfield,,62702,Y
83,Sangamon County,61,Capital 61,St. John's Lutheran Church,,2477 W. Washington,,Springfield,,62702,Y
83,Sangamon County,62,Capital 62,Fallingbrook Clubhouse,,39 Trailridge Lane,,Springfield,,62704,Y
83,Sangamon County,63,Capital 63,K of C #364-West,,2200 S. Meadowbrook,,Springfield,,62711,Y
83,Sangamon County,64,Capital 64,Capital City Church Of God,,2501 E. Cook,,Springfield,,62703,Y
83,Sangamon County,65,Capital 65,Union Baptist Church,,1405 E. Monroe,,Springfield,,62703,Y
83,Sangamon County,66,Capital 66,Springfield Masonic Center,,1020 Rickard Road,,Springfield,,62704,Y
83,Sangamon County,67,Capital 67,St. John's Lutheran Church,,2477 W. Washington,,Springfield,,62702,Y
83,Sangamon County,68,Capital 68,Psfld. Southern Baptist Church,,411 W. Lenox,,Springfield,,62704,Y
83,Sangamon County,69,Capital 69,K of C #364-West,,2200 S. Meadowbrook,,Springfield,,62711,Y
83,Sangamon County,70,Capital 70,Lakeside Christian Church,,225 Toronto Road,,Springfield,,62711,Y
83,Sangamon County,71,Capital 71,Psfld. Southern Baptist Church,,411 W. Lenox,,Springfield,,62704,Y
83,Sangamon County,72,Capital 72,1010 Building,,1010 N Park Ave,,Springfield,,62702,Y
83,Sangamon County,73,Capital 73,Capital City Church Of God,,2501 E. Cook,,Springfield,,62703,Y
83,Sangamon County,74,Capital 74,Peace Lutheran Church,,2800 W. Jefferson,,Springfield,,62702,Y
83,Sangamon County,75,Capital 75,Union Baptist Church,,1405 E. Monroe,,Springfield,,62703,Y
83,Sangamon County,76,Capital 76,First Church Of God,,2800 Stevenson Drive,,Springfield,,62703,Y
83,Sangamon County,77,Capital 77,Union Baptist Church,,1405 E. Monroe,,Springfield,,62703,Y
83,Sangamon County,78,Capital 78,Iron Workers Local #46,,2888 E. Cook,,Springfield,,62703,Y
83,Sangamon County,79,Capital 79,Zion Baptist Church,,1601 E. Laurel,,Springfield,,62703,Y
83,Sangamon County,80,Capital 80,Springfield Masonic Center,,1020 Rickard Road,,Springfield,,62704,Y
83,Sangamon County,81,Capital 81,Northenders VFW Post #10302,,2349 Stockyard Rd.,,Springfield,,62702,Y
83,Sangamon County,82,Capital 82,Grace Bible Chapel,,3335 Woodhaven Dr.,,Springfield,,62712,Y
83,Sangamon County,83,Capital 83,The Outlet Mentoring Center,,2525 S. 12th Street,,Springfield,,62703,Y
83,Sangamon County,84,Capital 84,Harvard Park Baptist Church,,2401 S. 9th Street,,Springfield,,62703,N
83,Sangamon County,85,Capital 85,K of C #364-West,,2200 S. Meadowbrook,,Springfield,,62711,Y
83,Sangamon County,86,Capital 86,V F W Post #755 - West Door,,2211 Old Jacksonville Road,,Springfield,,62704,Y
